"","count","artist","album","song","genre","year","popularity","acousticness","danceability","energy","instrumentalness","liveness","speechiness","tempo","valence","key","mode","duration"
"163",163,"Twelve","Release Me (feat. Kalhaader)","Release Me (feat. Kalhaader)","pop",2021,54,0.00937,0.794,0.648,0.0122,0.214,0.0699,122.053,0.428,8,0,146894
"164",164,"Skinny Days","How Can I Forget Her","How Can I Forget Her","pop",2021,47,0.111,0.824,0.738,0.00285,0.0557,0.0473,119.964,0.494,1,1,168216
"165",165,"Mike Perry","By Your Side","By Your Side","pop",2020,51,0.0289,0.637,0.813,0,0.0906,0.0544,122.963,0.429,7,1,155122
"166",166,"LIZOT","What's Up?","What's Up?","pop",2021,60,0.0228,0.689,0.803,0,0.619,0.0478,130.053,0.387,2,1,168000
"167",167,"Love Harder","My Bed (feat. RBVLN)","My Bed (feat. RBVLN)","pop",2021,53,0.0533,0.764,0.7,0.000738,0.0511,0.034,122.042,0.615,8,1,166546
"168",168,"KALUMA","Ocean Drive","Ocean Drive","pop",2020,59,0.139,0.747,0.735,0.00285,0.126,0.0861,118.037,0.848,8,0,183056
"169",169,"Twelve","I Think She Knows (feat. My Marianne) [Interlude]","I Think She Knows (feat. My Marianne) - Interlude","pop",2020,54,0.049,0.726,0.785,0.00105,0.109,0.0268,120.999,0.157,8,1,157661
"170",170,"Sam Feldt","Far Away From Home (feat. Leony)","Far Away From Home (feat. Leony)","pop",2020,70,0.58,0.595,0.752,0,0.105,0.097,199.971,0.758,0,1,163200
"171",171,"Faustix","Need You","Need You","pop",2019,53,0.045,0.639,0.705,0,0.425,0.049,124.957,0.595,7,0,182161
"172",172,"Frank Walker","Kiss Me","Kiss Me","pop",2021,58,0.0334,0.702,0.808,0.000663,0.138,0.0404,116.903,0.312,11,0,149744
"173",173,"Alok","Another You (feat. The Vamps)","Another You (feat. The Vamps)","pop",2021,59,0.0276,0.744,0.828,0.000135,0.113,0.0908,123.952,0.296,1,1,158710
"174",174,"GAMPER & DADONI","Perfect (For Somebody Else) [feat. Dewain Whitmore]","Perfect (For Somebody Else) [feat. Dewain Whitmore]","pop",2020,57,0.146,0.685,0.744,0,0.352,0.0431,128.036,0.578,10,1,169633
"175",175,"XO Cupid","Everywhere (feat. Maya Avedis)","Everywhere (feat. Maya Avedis)","pop",2020,58,0.34,0.732,0.619,0.000623,0.127,0.0326,108.04,0.622,5,1,176129
"176",176,"John De Sohn","Wasted Love","Wasted Love","pop",2021,53,0.011,0.592,0.677,6.4e-06,0.0732,0.0353,125.042,0.215,10,1,195840
"177",177,"Dynoro","Monsters (feat. 24kGoldn)","Monsters (feat. 24kGoldn)","pop",2021,68,0.0437,0.619,0.838,0,0.0834,0.0759,130.13,0.717,1,0,174643
"178",178,"Faustix","Happy Place","Happy Place (feat. Cathrine Lassen)","pop",2021,55,0.441,0.617,0.692,0,0.429,0.0565,118.08,0.368,8,1,170033
"179",179,"Lucas & Steve","Letters To Remember","I Want It All","pop",2020,63,0.0374,0.612,0.726,2e-06,0.105,0.036,119.964,0.478,1,1,191835
"180",180,"Kygo","Undeniable (feat. X Ambassadors)","Undeniable (feat. X Ambassadors)","pop",2021,78,0.159,0.684,0.506,0,0.26,0.0338,108.036,0.352,6,1,180596
"181",181,"Armin van Buuren","Euthymia EP","Slow Lane","pop",2020,51,0.00624,0.606,0.83,0,0.157,0.0569,120.02,0.303,7,1,194495
"182",182,"Alok","Love Again (feat. Alida)","Love Again (feat. Alida)","pop",2021,74,0.0534,0.636,0.822,1.99e-05,0.121,0.0507,127.225,0.338,0,0,147402
"183",183,"Miles & Miles","She's So High","She's So High","pop",2020,56,0.0214,0.693,0.71,0.00588,0.287,0.0624,125.972,0.395,9,1,203334
"184",184,"Dimitri Vegas & Like Mike","Heard About Me (feat. Nea)","Heard About Me (feat. Nea)","pop",2021,69,0.141,0.783,0.835,0.000221,0.313,0.0625,107.971,0.586,0,0,134435
"185",185,"Alan Walker","Sweet Dreams","Sweet Dreams","pop",2021,54,0.0239,0.767,0.816,2.68e-06,0.157,0.035,125.031,0.434,7,1,138819
"186",186,"Armin van Buuren","Feel Something (feat. Duncan Laurence)","Feel Something (feat. Duncan Laurence)","pop",2020,53,0.0688,0.687,0.645,0,0.114,0.127,93.76,0.732,0,1,155467
"187",187,"R3HAB","One More Dance (with Alida)","One More Dance (with Alida)","pop",2020,69,0.164,0.726,0.759,0.000448,0.0891,0.0428,123.923,0.56,9,0,145320
"188",188,"VIZE","Never Let Me Down","Never Let Me Down","pop",2020,67,0.207,0.758,0.848,0,0.114,0.0456,127.948,0.706,10,1,153149
"189",189,"Felix Jaehn","I Got A Feeling","I Got A Feeling","pop",2021,73,0.0238,0.6,0.845,0,0.434,0.042,125.027,0.378,2,0,144136
"190",190,"Alesso","Going Dumb","Going Dumb","pop",2021,72,0.0546,0.834,0.678,0.263,0.103,0.0515,121.995,0.551,6,0,168601
"191",191,"Faustix","Crying In The Sun (Remixes)","Crying In The Sun","pop",2018,51,0.214,0.682,0.786,0,0.12,0.0477,91.042,0.664,11,0,195947
"192",192,"Madism","Pumped Up Kicks","Pumped Up Kicks","pop",2020,73,0.152,0.669,0.687,1.6e-05,0.308,0.043,123.903,0.386,0,1,145161
"193",193,"Mike Perry","Anybody","Anybody","pop",2021,39,0.194,0.709,0.859,0.000532,0.167,0.0849,120.031,0.414,11,0,178876
"194",194,"Sam Feldt","Call On Me (feat. Georgia Ku)","Call On Me (feat. Georgia Ku)","pop",2021,66,0.171,0.662,0.794,0,0.0883,0.0533,104.951,0.641,6,1,192000
"195",195,"Kygo","Like It Is","Like It Is","pop",2020,67,0.121,0.794,0.728,8.82e-06,0.227,0.114,105.024,0.36,1,1,183067
"196",196,"Imanbek","I'm Just Feelin' (Du Du Du)","I'm Just Feelin' (Du Du Du) - MOTi Remix","pop",2020,49,0.0487,0.722,0.794,0.000584,0.318,0.083,126.065,0.7,0,0,171427
"197",197,"Twelve","Talk (feat. Askar and the Ghosts)","Talk (feat. Askar and the Ghosts)","pop",2021,55,0.00839,0.753,0.715,0.0325,0.105,0.0494,123.979,0.315,10,1,177842
"198",198,"Martin Garrix","Drown (feat. Clinton Kane)","Drown (feat. Clinton Kane)","pop",2020,74,0.212,0.573,0.739,0,0.175,0.0581,120.077,0.363,9,1,174062
"199",199,"twocolors","Lovefool (feat. Pia Mia)","Lovefool (feat. Pia Mia)","pop",2020,61,0.0233,0.64,0.796,0,0.239,0.0606,122.905,0.164,6,1,190244
"200",200,"Dino Warriors","Show Me Love (Dimitri Vegas Edit)","Show Me Love - Dimitri Vegas Edit","pop",2020,57,0.0885,0.616,0.753,3.79e-05,0.104,0.291,124.03,0.502,5,1,152941
"201",201,"VIZE","White Lies","White Lies","pop",2021,69,0.177,0.839,0.751,0,0.067,0.0924,127.996,0.525,1,0,183588
"202",202,"Nick Strand","Annie Are You Ok","Annie Are You Ok","pop",2021,51,0.0178,0.81,0.475,2.96e-06,0.0817,0.0478,124.982,0.221,2,1,140400
"203",203,"Hook N Sling","The Best","The Best","pop",2021,61,0.0453,0.813,0.848,1.51e-05,0.0696,0.0534,123.978,0.603,0,1,158354
"204",204,"Alok","It Don’t Matter - Spotify Singles","It Don’t Matter - Spotify Singles","pop",2021,71,0.161,0.732,0.864,1.34e-05,0.367,0.0378,118.032,0.568,3,0,173743
"205",205,"Alan Walker","Don't You Hold Me Down","Don't You Hold Me Down","pop",2021,75,0.0276,0.773,0.839,0.00797,0.132,0.0566,123.975,0.303,5,1,132598
"206",206,"Lucas & Steve","Letters","Letters","pop",2020,53,0.00855,0.634,0.771,0,0.29,0.0394,121.984,0.575,7,1,191000
"207",207,"Dennis Lloyd","Alien (Topic Remix)","Alien - Topic Remix","pop",2020,62,0.00301,0.69,0.908,0.0056,0.165,0.0399,123.982,0.397,2,0,159928
"208",208,"Nathan Evans","Wellerman (Sea Shanty / 220 KID x Billen Ted Remix)","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","pop",2021,81,0.0441,0.722,0.893,0.000937,0.0673,0.0475,119.932,0.439,0,0,116750
"209",209,"Alan Walker","Sorry","Sorry","pop",2021,1,0.433,0.548,0.556,0.0577,0.123,0.0413,87.753,0.169,5,0,165000
"210",210,"Imanbek","Dancing On Dangerous","Dancing On Dangerous","pop",2021,40,0.206,0.658,0.864,2.86e-06,0.119,0.0496,105.053,0.702,1,0,123429
"211",211,"Matoma","Summer Feeling","Summer Feeling","pop",2021,64,0.0256,0.651,0.702,4.87e-05,0.129,0.0876,124.924,0.539,10,1,180600
"212",212,"Olympis","eoh","eoh","pop",2019,62,0.145,0.707,0.585,0.00485,0.257,0.0701,125.161,0.277,5,1,155520
"213",213,"LIZOT","Sing It Back Again","Sing It Back Again","pop",2021,56,0.0403,0.768,0.871,0.000131,0.156,0.0453,122.065,0.433,6,1,137705
"214",214,"DAZZ","Take It Back","Take It Back","pop",2020,0,0.0101,0.642,0.87,1.68e-05,0.0832,0.0318,124.025,0.551,6,1,133915
"215",215,"Imanbek","Goodbye","Goodbye","pop",2020,76,0.0225,0.741,0.931,0.000102,0.191,0.0563,125.011,0.517,10,0,144000
"216",216,"Sam Feldt","The Best Days (feat. Tabitha)","The Best Days (feat. Tabitha)","pop",2020,68,0.0863,0.667,0.827,0,0.0565,0.0368,107.95,0.573,11,1,161944
"217",217,"Regard","You (Topic Remix)","You - Topic Remix","pop",2021,65,0.0554,0.733,0.887,0.000131,0.241,0.0692,124.025,0.696,6,0,157160
"218",218,"Elton John","Cold Heart (PNAU Remix)","Cold Heart - PNAU Remix","pop",2021,95,0.034,0.796,0.798,4.19e-05,0.0952,0.0317,116.032,0.942,1,1,202735
"219",219,"Calvin Harris","By Your Side (feat. Tom Grennan) [Oliver Heldens Remix]","By Your Side (feat. Tom Grennan) - Oliver Heldens Remix","pop",2021,64,0.18,0.682,0.861,0.00684,0.0975,0.0442,124.045,0.392,4,0,238064
"220",220,"Jubël","Dancing In The Moonlight (feat. NEIMY) [Tiësto Remix]","Dancing In The Moonlight (feat. NEIMY) - Tiësto Remix","pop",2020,44,0.213,0.679,0.619,0,0.105,0.0528,124.944,0.497,9,1,147147
"221",221,"Nina Simone","See-Line Woman (Riton Remix)","See-Line Woman - Riton Remix","pop",2021,58,0.0542,0.745,0.907,0.0631,0.0756,0.0705,123.961,0.35,6,0,244413
"222",222,"Dua Lipa","Levitating (feat. DaBaby) [Don Diablo Remix]","Levitating (feat. DaBaby) - Don Diablo Remix","pop",2020,62,0.104,0.686,0.917,1.44e-06,0.444,0.151,119.979,0.387,11,0,208000
"223",223,"Tones And I","Fly Away (Jonas Blue Remix)","Fly Away (Jonas Blue Remix)","pop",2021,66,0.135,0.735,0.739,4.4e-05,0.349,0.044,122.959,0.6,1,0,192195
"224",224,"Griff","Black Hole (Goodboys Remix)","Black Hole - Goodboys Remix","pop",2021,59,0.0713,0.638,0.85,2.67e-05,0.428,0.0579,124.07,0.37,2,0,166743
"225",225,"Zara Larsson","Morning (Billen Ted Remix)","Morning - Billen Ted Remix","pop",2021,51,0.215,0.773,0.774,0.000118,0.356,0.0526,123.918,0.948,8,0,146905
"226",226,"Miley Cyrus","Prisoner (feat. Dua Lipa) [Jax Jones Remix]","Prisoner (feat. Dua Lipa) - Jax Jones Remix","pop",2021,61,0.174,0.844,0.619,1.05e-06,0.0831,0.046,128.008,0.386,6,1,226267
"227",227,"Bebe Rexha","Sacrifice (Niiko x SWAE Remix)","Sacrifice - Niiko x SWAE Remix","pop",2021,53,0.00594,0.688,0.943,0.000484,0.113,0.0604,124.048,0.534,11,0,152903
"228",228,"Zoe Wees","Control (Remixes)","Control - Blinkie Remix","pop",2020,53,0.174,0.62,0.881,0.00086,0.0933,0.0423,123.973,0.397,1,0,270694
"229",229,"Joel Corry","BED (David Guetta Festival Mix)","BED - David Guetta Festival Mix","pop",2021,63,0.00409,0.687,0.916,0.258,0.0474,0.0668,125.001,0.246,8,1,235200
"230",230,"Dua Lipa","Love Again (Imanbek Remix)","Love Again - Imanbek Remix","pop",2021,71,0.00262,0.717,0.91,0.00194,0.0589,0.0554,119.999,0.682,6,0,214000
"231",231,"Ben Platt","Imagine (Tiësto Remix)","Imagine - Tiësto Remix","pop",2021,56,0.0661,0.701,0.789,1.89e-05,0.222,0.0395,109.99,0.375,6,1,136364
"232",232,"Bebe Rexha","Sacrifice","Sacrifice","pop",2021,71,0.0878,0.659,0.877,0,0.094,0.0288,119.992,0.471,11,0,160871
"233",233,"Zara Larsson","Poster Girl (Summer Edition)","Right Here - Alok Remix","pop",2021,52,0.049,0.703,0.812,0.000601,0.201,0.17,121.973,0.637,3,0,155000
"234",234,"Sam Smith","Diamonds (Joel Corry Remix)","Diamonds - Joel Corry Remix","pop",2020,59,0.1,0.734,0.809,3.46e-05,0.101,0.116,123.994,0.447,10,0,195595
"235",235,"Dua Lipa","We're Good (Dillon Francis Remix)","We're Good - Dillon Francis Remix","pop",2021,58,0.0464,0.786,0.747,0.00415,0.0668,0.0614,125.057,0.471,8,0,186265
"236",236,"Tate McRae","working (feat. Khalid) [TELYKast Summer Remix]","working (feat. Khalid) - TELYKast Summer Remix","pop",2021,56,0.124,0.665,0.663,8.69e-06,0.268,0.0813,121.99,0.647,4,0,165277
"237",237,"Claptone","My Head & My Heart (Claptone Remix)","My Head & My Heart - Claptone Remix","pop",2021,61,0.0585,0.667,0.842,2.81e-06,0.227,0.0457,121.992,0.661,9,0,182451
"238",238,"Cheat Codes","Never Love You Again (with Little Big Town & Bryn Christopher)","Never Love You Again (with Little Big Town & Bryn Christopher)","pop",2021,68,0.0343,0.645,0.786,3.57e-06,0.139,0.0554,124.962,0.597,1,0,191329
"239",239,"Afrojack","Hero (Nicky Romero Remix)","Hero - Nicky Romero Remix","pop",2021,60,0.0409,0.538,0.691,0,0.228,0.0365,125.974,0.298,2,1,192381
"240",240,"Regard","You (KC Lights Remix)","You - KC Lights Remix","pop",2021,54,0.00132,0.573,0.836,0.00424,0.165,0.0416,124.009,0.262,9,0,191371
"241",241,"Duncan Laurence","Arcade (Sam Feldt Remix)","Arcade - Sam Feldt Remix","pop",2021,60,0.174,0.48,0.714,0.0059,0.0725,0.0419,172.058,0.564,0,1,153488
"242",242,"Anne-Marie","Don't Play (Shane Codd Remix)","Don't Play - Shane Codd Remix","pop",2021,53,0.0513,0.555,0.877,1.82e-05,0.18,0.035,128.029,0.355,6,0,181414
"243",243,"Glass Animals","Heat Waves (Expansion Pack)","Heat Waves - Oliver Heldens Remix","pop",2021,56,0.0627,0.714,0.787,0.000883,0.11,0.033,127.999,0.263,11,1,243537
"244",244,"Camila Cabello","Don't Go Yet (Major Lazer Remix)","Don't Go Yet - Major Lazer Remix","pop",2021,67,0.228,0.806,0.73,0.000114,0.0817,0.149,124.914,0.629,10,0,171265
"245",245,"Benny Benassi","Cinema (feat. Gary Go) [Galantis Remix]","Cinema (feat. Gary Go) - Galantis Remix","pop",2021,56,0.0304,0.619,0.871,3.82e-06,0.603,0.0329,124.995,0.616,6,0,196374
"246",246,"H.E.R.","Damage (Joel Corry Remix)","Damage - Joel Corry Remix","pop",2021,56,0.0138,0.688,0.77,0.00209,0.112,0.0292,120.975,0.386,1,1,186465
"247",247,"Whitney Houston","How Will I Know","How Will I Know","pop",2021,73,0.178,0.761,0.739,3.35e-06,0.23,0.0369,118.997,0.656,6,1,213436
"248",248,"Major Lazer","Titans (feat. Sia & Labrinth) [Imanbek Remix]","Titans (feat. Sia & Labrinth) - Imanbek Remix","pop",2021,46,0.133,0.648,0.883,0,0.363,0.0392,111.007,0.656,7,1,168649
"249",249,"ILLENIUM","First Time (feat. iann dior) [Sam Feldt Remix]","First Time (feat. iann dior) - Sam Feldt Remix","pop",2021,60,0.0878,0.697,0.781,0,0.102,0.0503,91.942,0.516,9,1,169728
"250",250,"Maisie Peters","Psycho (Joel Corry Remix)","Psycho - Joel Corry Remix","pop",2021,56,0.297,0.763,0.849,4.18e-05,0.332,0.0431,123.941,0.557,8,1,183859
"251",251,"JP Saxe","A Little Bit Yours (The Remixes)","A Little Bit Yours - Dave Audé Remix","pop",2020,53,0.0029,0.473,0.853,2.05e-05,0.249,0.0932,198.008,0.364,1,1,230141
"252",252,"Cheat Codes","Stay (Blinkie Remix)","Stay (Blinkie Remix)","pop",2021,57,0.0506,0.681,0.842,2.59e-06,0.085,0.0463,123.961,0.516,2,1,151821
"253",253,"Steve Aoki","Used To Be (feat. Wiz Khalifa)","Used To Be (feat. Wiz Khalifa)","pop",2021,62,0.296,0.691,0.72,0,0.111,0.174,79.959,0.416,0,0,220927
"254",254,"Brynn Elliott","Tell Me I'm Pretty (Icona Pop Remix)","Tell Me I'm Pretty - Icona Pop Remix","pop",2021,52,0.00147,0.662,0.795,0.405,0.234,0.0637,125.033,0.536,6,1,159425
"255",255,"Cannons","Fire for You (Tiësto Remix)","Fire for You - Tiësto Remix","pop",2021,60,0.00602,0.729,0.738,0.676,0.132,0.0569,121.974,0.424,6,0,226230
"256",256,"Sam Feldt","Pick Me Up (The Remixes)","Pick Me Up - VAVO Remix","pop",2021,43,0.0114,0.741,0.761,0.000668,0.104,0.0608,125.016,0.359,1,1,161280
"257",257,"Dua Lipa","Club Future Nostalgia (DJ Mix)","Love Is Religion (The Blessed Madonna Remix) [Mixed]","pop",2020,58,0.0471,0.8,0.816,1.4e-06,0.373,0.111,122.987,0.868,0,1,209147
"258",258,"Clean Bandit","Drive (feat. Wes Nelson) [Topic VIP Remix]","Drive (feat. Wes Nelson) - Topic VIP Remix","pop",2021,53,0.0672,0.587,0.868,3.16e-05,0.0696,0.0496,126.019,0.459,10,0,176000
"259",259,"ILLENIUM","Sideways (Quintino Remix)","Sideways - Quintino Remix","pop",2021,51,0.00871,0.486,0.66,7.03e-05,0.507,0.0433,128.053,0.106,2,0,218438
"260",260,"Tate McRae","that way (Jonasu Remix)","that way - Jonasu Remix","pop",2021,53,0.151,0.714,0.883,0,0.257,0.089,122.022,0.593,0,1,167213
"261",261,"Gorgon City","Burning (Snakehips Remix)","Burning - Snakehips Remix","pop",2020,57,0.0197,0.5,0.877,0.00533,0.0788,0.0841,123.451,0.443,8,0,179080
"262",262,"Coldplay","Higher Power (Tiësto Remix)","Higher Power - Tiësto Remix","pop",2021,62,0.00189,0.629,0.826,0.0127,0.108,0.0467,137.99,0.533,5,1,229565
"263",263,"Dylan Scott","Nobody (R3HAB Remix)","Nobody (R3HAB Remix)","pop",2021,55,0.0679,0.68,0.842,2.39e-05,0.3,0.134,105.901,0.354,9,0,134000
"264",264,"Shontelle","Impossible (Coco & Breezy Remix)","Impossible - Coco & Breezy Remix","pop",2021,48,0.00107,0.88,0.491,0.31,0.166,0.0591,124.515,0.35,8,1,162614
"265",265,"RAYE","Regardless (Hannah Wants Remix)","Regardless - Hannah Wants Remix","pop",2021,52,0.0138,0.734,0.762,0.922,0.278,0.0464,122.986,0.411,4,0,205933
"266",266,"ATB","Your Love (9PM) [Tiësto Remix]","Your Love (9PM) - Tiësto Remix","pop",2021,64,0.00485,0.689,0.914,0.00134,0.179,0.0421,128.013,0.465,7,1,186531
"267",267,"Noa Kirel","Please Don't Suck (Afrojack x Black V Neck Remix)","Please Don't Suck (Afrojack x Black V Neck Remix)","pop",2021,53,0.0131,0.745,0.923,0.00642,0.173,0.0491,125.012,0.833,6,0,168149
"268",268,"Galantis","Heartbreak Anthem (with David Guetta & Little Mix) [Tchami Remix]","Heartbreak Anthem (with David Guetta & Little Mix) - Tchami Remix","pop",2021,53,0.00112,0.806,0.855,0.264,0.0464,0.0707,125.99,0.894,6,1,228571
"269",269,"Don Diablo","Too Much To Ask (Don Diablo VIP Mix)","Too Much To Ask - Don Diablo VIP Mix","pop",2021,52,0.645,0.796,0.742,0.000559,0.339,0.0555,119.999,0.289,2,0,190000
"270",270,"Flo Rida","Summer's Not Ready (feat. INNA and Timmy Trumpet)","Summer's Not Ready (feat. INNA and Timmy Trumpet)","pop",2021,66,0.031,0.797,0.912,0,0.113,0.0512,112.036,0.474,2,1,151962
"271",271,"Tesher","Jalebi Baby (Tesher x Jason Derulo) [DallasK Remix]","Jalebi Baby (Tesher x Jason Derulo) [DallasK Remix]","pop",2021,57,0.0563,0.809,0.836,1.69e-06,0.251,0.0619,118.084,0.721,2,0,161062
"272",272,"Gryffin","Safe With Me (feat. Audrey Mika) [Last Heroes Remix]","Safe With Me (feat. Audrey Mika) - Last Heroes Remix","pop",2021,51,0.0138,0.421,0.793,0,0.092,0.311,169.794,0.614,11,1,180706
"273",273,"Tove Lo","Cool Girl (Nora En Pure Remix)","Cool Girl - Nora En Pure Remix","pop",2021,60,0.0506,0.746,0.886,0.00182,0.484,0.0455,123.017,0.189,4,0,187805
"274",274,"Tiësto","The Business, Pt. II","The Business, Pt. II","pop",2021,69,0.138,0.658,0.747,0,0.129,0.0971,120.073,0.326,8,0,164268
"275",275,"Charli XCX","Good Ones (Joel Corry Remix)","Good Ones - Joel Corry Remix","pop",2021,65,0.0385,0.719,0.807,0.0178,0.121,0.0365,124.961,0.684,10,1,165142
"276",276,"Dermot Kennedy","Better Days (Galantis Remix)","Better Days - Galantis Remix","pop",2021,60,0.199,0.48,0.884,5.41e-06,0.094,0.0897,117.708,0.623,0,1,181928
"277",277,"Jessie J","I Want Love (twocolors Remix)","I Want Love (twocolors Remix) with Billy Porter & twocolors","pop",2021,52,0.027,0.572,0.794,2.71e-06,0.544,0.0445,121.793,0.33,8,0,200656
"278",278,"Alesso","Chasing Stars (VIP Mix)","Chasing Stars (feat. James Bay) [VIP Mix]","pop",2021,66,0.0298,0.728,0.78,0.00758,0.126,0.09,121.991,0.233,7,0,169180
"279",279,"Andy Mineo","Coming In Hot - Wuki Remix","Coming In Hot - Wuki Remix","pop",2021,50,0.00241,0.869,0.851,0.00834,0.064,0.153,131.024,0.805,11,1,179542
"280",280,"Masked Wolf","Astronaut In The Ocean (TCTS Remix)","Astronaut In The Ocean - TCTS Remix","pop",2019,51,0.00679,0.8,0.931,2.38e-05,0.047,0.0523,126.029,0.878,4,0,245714
"281",281,"David Guetta","Titanium (feat. Sia) [David Guetta & MORTEN Future Rave Remix]","Titanium (feat. Sia) - David Guetta & MORTEN Future Rave Remix","pop",2021,69,0.00107,0.448,0.911,0.555,0.37,0.0491,126.021,0.0305,10,1,211429
"282",282,"Anitta","Girl From Rio (Snakehips Remix)","Girl From Rio - Snakehips Remix","pop",2021,49,0.0438,0.655,0.85,0.000157,0.22,0.256,124.113,0.572,9,0,191835
"283",283,"ILLENIUM","Hearts on Fire (Timmy Trumpet Remix)","Hearts on Fire - Timmy Trumpet Remix","pop",2021,2,0.0226,0.606,0.782,0,0.24,0.0558,129.963,0.356,1,1,210860
"284",284,"Ashnikko","Deal With It (feat. Kelis) [Remixes]","Deal With It (feat. Kelis) - 220 Kid Remix","pop",2021,48,0.0502,0.658,0.812,0.0024,0.21,0.0341,122.926,0.551,6,0,146293
"285",285,"Coldplay","Higher Power (ZHU Remix)","Higher Power - ZHU Remix","pop",2021,52,0.00342,0.666,0.698,0.00923,0.1,0.0355,128.016,0.147,7,0,286093
"286",286,"Steve Angello","Show Me Love (Dubdogz Remix)","Show Me Love - Dubdogz Remix","pop",2021,41,0.00567,0.648,0.804,0.0033,0.643,0.0541,123.971,0.376,9,0,189677
"287",287,"DJ Snake","Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan)","Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan)","pop",2021,59,0.00159,0.815,0.688,4.11e-06,0.111,0.0659,101.968,0.641,0,1,167059
"288",288,"Petey Martin","Heaven (MOTi Remix)","Heaven (MOTi Remix)","pop",2021,50,0.0364,0.656,0.804,3.86e-06,0.0732,0.0591,109.935,0.474,1,0,145091
"289",289,"George Alice","Teenager (Recess Remixes)","Teenager - Amorphous Remix","pop",2021,44,0.00631,0.621,0.698,0.001,0.109,0.105,122.938,0.297,7,0,245854
"290",290,"Kito","Steal My Clothes","Steal My Clothes (ft. Bea Miller) – LP Giobbi Remix","pop",2021,52,0.0249,0.633,0.857,0.156,0.109,0.0322,125.004,0.794,9,0,205440
"291",291,"SLANDER","Love Is Gone (Kaskade Remix)","Love Is Gone - Kaskade Remix","pop",2021,53,0.044,0.559,0.953,0.0144,0.525,0.135,125.964,0.0848,3,0,243429
"292",292,"ILLENIUM","First Time (feat. iann dior) [Goodboys Remix]","First Time (feat. iann dior) - Goodboys Remix","pop",2021,49,0.0105,0.679,0.844,0.000117,0.0481,0.0732,126.088,0.337,11,0,168681
"293",293,"Doja Cat","Streets (Remixes)","Streets - DJ Sliink Remix","pop",2021,58,0.363,0.731,0.742,0.205,0.17,0.0986,130.067,0.224,0,1,133846
"294",294,"Fred again..","Marea (We’ve Lost Dancing) [Diplo Remix]","Marea (We’ve Lost Dancing) - Diplo Remix","pop",2021,46,0.214,0.786,0.962,0.86,0.089,0.0626,126,0.959,9,0,283805
"295",295,"NERVO","Gotta Be You (Thomas Gold Remix)","Gotta Be You - Thomas Gold Remix","pop",2021,43,0.00508,0.494,0.694,0.00823,0.639,0.0454,128.016,0.316,6,0,181686
